0,0.0,4.803688604859834,0.0,0.0,4.803688604859834
1,0.0,0.0,0.0,0.0,0.0
2,0.0,7.453754800485807,0.0,0.0,0.0
3,0.0,7.341545296899782,6.721038679320959,0.0,7.341545296899782
4,0.0,0.0,0.0,0.0,0.0
5,0.0,11.541217641736147,0.0,0.0,0.0
6,0.0,8.859393601762402,0.0,7.722238564435091,8.859393601762402
7,0.0,7.325280242536998,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,7.408503719390907,0.0,3.593093800289691,0.0
11,0.0,9.398259687894104,0.0,0.0,0.0
12,0.0,9.80425204756994,0.0,0.0,10.80425204756994
13,0.0,4.803688604859834,0.0,4.318825220399699,4.803688604859834
14,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.0,8.618385502258606,0.0,0.0,0.0
17,6.565847308244861,7.867153911654721,0.0,7.485935206234958,0.0
18,5.021581388892934,5.6964415644331465,0.0,6.467968659705509,6.223805027971276
19,0.0,9.103812329428848,0.0,7.621364229906806,9.103812329428848
20,8.859393601762402,8.859393601762402,7.755492735650085,7.126180142457303,0.0
21,0.0,0.0,0.0,5.988699906387002,7.658574592374306
22,0.0,7.527053551982004,0.0,6.77959153186863,7.439679615274085
23,17.718787203524805,10.266263906044628,0.0,10.53187125914855,8.176439329237484
24,9.331764276107197,7.649180806651358,0.0,8.446700042951857,8.446700042951857
25,6.565847308244861,8.772004914570704,0.0,11.286259686395267,9.0022905412247
26,5.021581388892934,0.0,0.0,8.219289546848785,0.0
27,0.0,7.6312611645891195,0.0,6.568030403034295,6.223805027971276
28,0.0,9.716789206319602,0.0,3.955959510344695,0.0
29,10.375014285592899,11.038717301206963,0.0,7.1205555932634255,0.0
30,0.0,5.75407051285454,0.0,6.541047813293468,5.207084454516547
31,0.0,0.0,0.0,0.0,0.0
32,0.0,7.691551914820579,0.0,0.0,0.0
33,0.0,12.702584318727366,0.0,6.0695424273441025,7.114170337426313
34,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0
36,0.0,9.183665637118063,0.0,0.0,0.0
37,6.528127642295703,7.263549990491314,0.0,7.125745466500068,6.223805027971276
38,0.0,7.687388289879042,0.0,6.0695424273441025,6.878465358611573
39,0.0,5.513746816415555,6.721038679320959,0.0,5.513746816415555
40,0.0,7.7041153762844905,0.0,0.0,7.7041153762844905
41,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,7.361308551721212,0.0,0.0
43,7.622354404461553,8.506495073018291,10.504659892915296,12.03669797957921,9.103812329428848
44,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,7.23136237914936,0.0,0.0
46,0.0,7.037024342759833,0.0,4.842237490084863,6.434505645711937
47,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0
50,0.0,8.34897254675639,0.0,4.641357248195157,0.0
51,5.021581388892934,6.128721702672821,7.361308551721212,5.522242119402982,4.803688604859834
52,0.0,0.0,0.0,0.0,0.0
53,5.021581388892934,0.0,7.74680177538604,0.0,0.0
54,8.556324534126356,6.680006569493095,8.556324534126356,0.0,4.803688604859834
55,5.021581388892934,8.344820428932644,0.0,0.0,0.0
56,0.0,4.803688604859834,0.0,4.318825220399699,4.803688604859834
57,8.504128323000927,8.504128323000927,0.0,0.0,0.0
58,0.0,7.614427488689923,0.0,7.662655769186123,7.662655769186123
59,8.556324534126356,7.97729211101023,8.556324534126356,8.840487092142208,0.0
60,0.0,0.0,0.0,0.0,0.0
61,6.188070816238064,6.188070816238064,6.984073085154753,0.0,0.0
