0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,8.289404149419743,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,6.325930025444859,0.0,0.0
8,0.0,0.0,0.0,7.196294745028263,0.0
9,7.644323030082485,7.644323030082485,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,5.5168146455228175,0.0,0.0
14,10.336968850171163,11.403813494667684,0.0,0.0,10.553593635597139
15,0.0,0.0,0.0,0.0,0.0
16,7.352169590461674,0.0,0.0,0.0,6.552438555253539
17,8.067011728083298,10.026369743585951,0.0,0.0,8.067011728083298
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0
23,8.49585502688717,0.0,9.736863126390967,0.0,0.0
24,10.026369743585951,0.0,0.0,0.0,10.026369743585951
25,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,7.581584900913055,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0
28,8.67273278897125,8.41231670732053,8.151900625669809,0.0,0.0
29,8.64203251663918,8.67273278897125,5.588964431278653,0.0,8.611332244307107
30,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,12.196525324135473,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0
37,8.552438555253538,0.0,5.588964431278653,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,7.704441648698589,0.0,0.0
40,9.196294745028263,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0
42,6.509794217845045,6.509794217845045,0.0,0.0,0.0
43,9.289404149419745,0.0,0.0,0.0,0.0
44,10.874366650140901,0.0,0.0,9.38893982297066,0.0
45,10.165375698054978,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0
